 LINE  HEII      HE22      HE23      0
 W  35     0.000      1.5849E-03  2.5119E-03  3.9811E-03  6.3096E-03  1.0000E-02
          1.5849E-02  2.5119E-02  3.9811E-02  6.3096E-02  7.9433E-02   .1000    
           .1259       .1585       .1995       .2512       .3162       .3981    
           .5012       .6310       .7943       1.000       1.585       2.512    
           3.981       6.310       10.00       15.85       25.12       39.81    
           63.10       100.0       158.5       251.2       398.1                
 T   6     4.000       4.301       4.602       4.903       5.204       5.505    
                                                                                
 E  11     10.50       11.50       12.00       12.50       13.00       13.50    
           14.00       14.50       15.00       16.00       17.00                
 SCALE   1.000     LOG 0                                                        
                                                                                
 -17.166 -17.406 -17.882 -18.355 -18.829 -19.308 -19.795 -20.291 -20.797 -21.313
 -21.834 -22.358 -22.888 -23.418 -23.948                                        
                                                                                
 -11.311 -11.311 -11.311 -11.312 -11.312 -11.315 -11.321 -11.337 -11.378 -11.482
 -11.584 -11.753 -12.009 -12.415 -13.060 -14.077 -15.565 -16.402 -16.673 -16.929
 -17.177 -17.421 -17.901 -18.376 -18.848 -19.320 -19.796 -20.280 -20.773 -21.275
 -21.785 -22.296 -22.818 -23.346 -23.868                                        
                                                                                
 -11.457 -11.457 -11.457 -11.457 -11.457 -11.458 -11.461 -11.469 -11.488 -11.539
 -11.589 -11.668 -11.795 -12.010 -12.331 -12.839 -13.646 -14.914 -16.475 -16.920
 -17.182 -17.433 -17.922 -18.401 -18.875 -19.346 -19.817 -20.291 -20.772 -21.261
 -21.759 -22.265 -22.776 -23.295 -23.806                                        
                                                                                
 -11.613 -11.612 -11.612 -11.612 -11.612 -11.613 -11.614 -11.617 -11.626 -11.650
 -11.674 -11.712 -11.774 -11.873 -12.052 -12.304 -12.704 -13.341 -14.352 -15.915
 -17.147 -17.433 -17.938 -18.426 -18.903 -19.376 -19.847 -20.316 -20.789 -21.268
 -21.755 -22.253 -22.755 -23.265 -23.775                                        
                                                                                
 -10.850 -10.850 -10.852 -10.855 -10.863 -10.883 -10.935 -11.066 -11.403 -12.229
 -13.009 -14.042 -14.652 -14.938 -15.200 -15.454 -15.703 -15.948 -16.191 -16.432
 -16.672 -16.911 -17.391 -17.874 -18.364 -18.864 -19.376 -19.897 -20.425 -20.956
 -21.485 -22.011 -22.528 -23.038 -23.543                                        
                                                                                
 -10.998 -10.998 -10.999 -11.000 -11.004 -11.014 -11.039 -11.103 -11.267 -11.693
 -12.096 -12.731 -13.699 -14.756 -15.167 -15.434 -15.690 -15.939 -16.184 -16.427
 -16.668 -16.907 -17.383 -17.859 -18.339 -18.826 -19.323 -19.832 -20.350 -20.876
 -21.406 -21.937 -22.468 -22.993 -23.513                                        
                                                                                
 -11.161 -11.161 -11.161 -11.162 -11.164 -11.169 -11.182 -11.216 -11.299 -11.510
 -11.715 -12.039 -12.551 -13.355 -14.524 -15.375 -15.672 -15.933 -16.185 -16.432
 -16.675 -16.915 -17.392 -17.866 -18.340 -18.817 -19.301 -19.795 -20.299 -20.813
 -21.333 -21.859 -22.388 -22.918 -23.448                                        
                                                                                
 -11.315 -11.315 -11.315 -11.316 -11.317 -11.319 -11.326 -11.342 -11.384 -11.489
 -11.591 -11.756 -12.013 -12.420 -13.064 -14.067 -15.365 -15.911 -16.179 -16.435
 -16.684 -16.929 -17.410 -17.885 -18.357 -18.830 -19.305 -19.786 -20.276 -20.776
 -21.285 -21.800 -22.321 -22.843 -23.368                                        
                                                                                
 -11.464 -11.464 -11.464 -11.464 -11.465 -11.466 -11.469 -11.477 -11.498 -11.550
 -11.601 -11.682 -11.810 -12.018 -12.340 -12.852 -13.659 -14.899 -16.090 -16.425
 -16.686 -16.939 -17.429 -17.909 -18.383 -18.854 -19.325 -19.798 -20.277 -20.765
 -21.261 -21.766 -22.277 -22.793 -23.308                                        
                                                                                
 -11.611 -11.611 -11.611 -11.611 -11.611 -11.611 -11.613 -11.617 -11.627 -11.652
 -11.677 -11.717 -11.781 -11.882 -12.050 -12.305 -12.709 -13.351 -14.362 -15.837
 -16.664 -16.937 -17.444 -17.931 -18.410 -18.884 -19.354 -19.824 -20.296 -20.773
 -21.258 -21.752 -22.252 -22.758 -23.268                                        
                                                                                
 -10.856 -10.857 -10.858 -10.862 -10.870 -10.890 -10.942 -11.071 -11.396 -12.193
 -12.910 -13.716 -14.164 -14.446 -14.710 -14.965 -15.215 -15.461 -15.704 -15.946
 -16.187 -16.427 -16.906 -17.388 -17.875 -18.371 -18.878 -19.397 -19.923 -20.453
 -20.982 -21.506 -22.025 -22.541 -23.043                                        
                                                                                
 -11.006 -11.006 -11.006 -11.008 -11.012 -11.022 -11.048 -11.113 -11.277 -11.692
 -12.088 -12.703 -13.578 -14.335 -14.674 -14.941 -15.199 -15.449 -15.695 -15.938
 -16.179 -16.419 -16.896 -17.372 -17.851 -18.335 -18.828 -19.334 -19.849 -20.374
 -20.903 -21.435 -21.966 -22.490 -23.018                                        
                                                                                
 -11.155 -11.155 -11.155 -11.156 -11.158 -11.163 -11.175 -11.208 -11.290 -11.496
 -11.704 -12.022 -12.524 -13.296 -14.304 -14.893 -15.178 -15.440 -15.693 -15.940
 -16.184 -16.425 -16.903 -17.377 -17.850 -18.326 -18.808 -19.299 -19.800 -20.312
 -20.832 -21.356 -21.884 -22.418 -22.948                                        
                                                                                
 -11.305 -11.305 -11.305 -11.306 -11.306 -11.309 -11.315 -11.330 -11.370 -11.472
 -11.572 -11.743 -11.996 -12.397 -13.027 -13.984 -15.014 -15.417 -15.684 -15.941
 -16.190 -16.436 -16.919 -17.394 -17.867 -18.339 -18.813 -19.292 -19.779 -20.278
 -20.785 -21.299 -21.818 -22.340 -22.868                                        
                                                                                
 -11.469 -11.469 -11.469 -11.469 -11.469 -11.471 -11.474 -11.482 -11.503 -11.555
 -11.606 -11.687 -11.816 -12.020 -12.342 -12.851 -13.649 -14.804 -15.632 -15.929
 -16.191 -16.444 -16.936 -17.417 -17.892 -18.363 -18.833 -19.306 -19.783 -20.268
 -20.762 -21.265 -21.775 -22.290 -22.810                                        
                                                                                
