 -1.12716061682462   -1.38326306716553   -1.63903711853041
 -1.89300545066501   -2.14550238008304   -2.39697510951521
 -2.64782442787962   -2.89830861648820   -3.14858295810563
 -3.39873788047992   -3.64882520427009   -3.89887437461647
 -4.14890204553364   -4.39891761248126   -4.64892636845737
 -4.89893129294912   -5.14893406239797   -5.39893561983781
 -1.11692550024347   -1.37999156009505   -1.63797791640185
 -1.89269895338671   -2.14540669053239   -2.39694508248559
 -2.64781497515122   -2.89830563498038   -3.14858201665262
 -3.39873758301337   -3.64882511024696   -3.89887434489160
 -4.14890203613518   -4.39891760950949   -4.64892636751777
 -4.89893129265207   -5.14893406230439   -5.39893561980801
 -1.11336808164554   -1.37887326037350   -1.63766296542218
 -1.89260180501981   -2.14537640863908   -2.39693558488256
 -2.64781198570297   -2.89830469211753   -3.14858171893501
 -3.39873748894539   -3.64882508051402   -3.89887433549172
 -4.14890203316314   -4.39891760856965   -4.64892636722066
 -4.89893129255813   -5.14893406227416   -5.39893561980026
 -1.11213387151783   -1.37854228204918   -1.63756312939491
 -1.89257106087896   -2.14536683035108   -2.39693258122637
 -2.64781104032428   -2.89830439395260   -3.14858162478715
 -3.39873745919813   -3.64882507111154   -3.89887433251913
 -4.14890203222331   -4.39891760827248   -4.64892636712667
 -4.89893129252786   -5.14893406226562   -5.39893561979606
 -1.11177080591983   -1.37843734977190   -1.63753153357849
 -1.89256133625025   -2.14536380114877   -2.39693163134605
 -2.64781074136111   -2.89830429966244   -3.14858159501438
 -3.39873744979102   -3.64882506813810   -3.89887433157908
 -4.14890203192590   -4.39891760817860   -4.64892636709715
 -4.89893129251840   -5.14893406226230   -5.39893561979365
 -1.11165567315625   -1.37840413885517   -1.63752153931522
 -1.89255826071368   -2.14536284317435   -2.39693133095455
 -2.64781064681703   -2.89830426984418   -3.14858158559905
 -3.39873744681606   -3.64882506719780   -3.89887433128188
 -4.14890203183202   -4.39891760814920   -4.64892636708706
 -4.89893129251625   -5.14893406226313   -5.39893561979178
 -1.11161922877680   -1.37839363323860   -1.63751837840563
 -1.89255728805841   -2.14536254021462   -2.39693123595612
 -2.64781061691762   -2.89830426041423   -3.14858158262145
 -3.39873744587538   -3.64882506690049   -3.89887433118787
 -4.14890203180224   -4.39891760814009   -4.64892636708592
 -4.89893129251757   -5.14893406225887   -5.39893561980074
 -1.11160769932768   -1.37839031041627   -1.63751737869949
 -1.89255698044039   -2.14536244439921   -2.39693120591152
 -2.64781060746155   -2.89830425743193   -3.14858158167968
 -3.39873744557784   -3.64882506680672   -3.89887433115758
 -4.14890203179312   -4.39891760813684   -4.64892636708411
 -4.89893129251832   -5.14893406225217   -5.39893561980028
 -1.11160405230301   -1.37838925940497   -1.63751706249778
 -1.89255688314304   -2.14536241409353   -2.39693119640867
 -2.64781060447069   -2.89830425648851   -3.14858158138181
 -3.39873744548360   -3.64882506677693   -3.89887433114830
 -4.14890203178894   -4.39891760813422   -4.64892636708677
 -4.89893129252459   -5.14893406225369   -5.39893561982681
 -1.11160289855365   -1.37838892692206   -1.63751696246955
 -1.89255685236379   -2.14536240450660   -2.39693119340250
 -2.64781060352446   -2.89830425619005   -3.14858158128783
 -3.39873744545451   -3.64882506676625   -3.89887433114537
 -4.14890203178871   -4.39891760813276   -4.64892636707500
 -4.89893129252994   -5.14893406224760   -5.39893561978477
 -1.11160253346341   -1.37838882171326   -1.63751693081744
 -1.89255684262429   -2.14536240147297   -2.39693119245132
 -2.64781060322514   -2.89830425609568   -3.14858158125769
 -3.39873744544435   -3.64882506676356   -3.89887433114446
 -4.14890203179092   -4.39891760814141   -4.64892636708177
 -4.89893129253828   -5.14893406221538   -5.39893561983025
 -1.11160241787679   -1.37838878840495   -1.63751692079666
 -1.89255683954085   -2.14536240051263   -2.39693119214998
 -2.64781060313036   -2.89830425606607   -3.14858158124845
 -3.39873744544270   -3.64882506676562   -3.89887433113952
 -4.14890203178516   -4.39891760814453   -4.64892636703550
 -4.89893129254113   -5.14893406228265   -5.39893561977495
