 -1.28646757480347   -1.28646923524157   -1.28647097392989
 -1.28647279455587   -1.28647470098072   -1.28647669724756
 -1.28647878759004   -1.28648097644127   -1.28648326844323
 -1.28648566845663   -1.28648818157120   -1.28649081311645
 -1.28649356867301   -1.28649645408442   -1.28649947546954
 -1.28650263923550   -1.28650595209127   -1.28650942106192
 -1.28651305350343   -1.28651685711834   -1.28652083997204
 -1.28652501050986   -1.28652937757496   -1.28653395042706
 -1.28653873876205   -1.28654375273252   -1.28654900296929
 -1.28655450060388   -1.28656025729210   -1.28656628523873
 -1.28657259722336   -1.28657920662742   -1.28658612746253
 -1.28659337440014   -1.28660096280259   -1.28660890875558
 -1.28661722910227   -1.28662594147882   -1.28663506435180
 -1.28664461705713   -1.28665461984107   -1.28666509390296
 -1.28667606144007   -1.28668754569450   -1.28669957100228
 -1.28671216284485   -1.28672534790283   -1.28673915411238
 -1.28675361072424   -1.28676874836542   -1.28678459910390
 -1.28680119651627   -1.28681857575858   -1.28683677364050
 -1.28685582870294   -1.28687578129927   -1.28689667368040
 -1.28691855008379   -1.28694145682659   -1.28696544240320
 -1.28699055758731   -1.28701685553875   -1.28704439191526
 -1.28707322498952   -1.28710341577160   -1.28713502813712
 -1.28716812896135   -1.28720278825952   -1.28723907933372
 -1.28727707892652   -1.28731686738179   -1.28735852881290
 -1.28740215127876   -1.28744782696797   -1.28749565239146
 -1.28754572858408   -1.28759816131542   -1.28765306131036
 -1.28771054447980   -1.28777073216190   -1.28783375137454
 -1.28789973507915   -1.28796882245684   -1.28804115919696
 -1.28811689779891   -1.28819619788774   -1.28827922654403
 -1.28836615864877   -1.28845717724392   -1.28855247390922
 -1.28865224915603   -1.28875671283897   -1.28886608458594
 -1.28898059424757   -1.28910048236667   -1.28922600066867
 -1.28935741257390   -1.28949499373254   -1.28963903258331
 -1.28978983093674   -1.28994770458409   -1.29011298393294
 -1.29028601467051   -1.29046715845579   -1.29065679364163
 -1.29085531602795   -1.29106313964721   -1.29128069758347
 -1.29150844282613   -1.29174684915979   -1.29199641209138
 -1.29225764981607   -1.29253110422308   -1.29281734194295
 -1.29311695543763   -1.29343056413461   -1.29375881560681
 -1.29410238679930   -1.29446198530454   -1.29483835068740
 -1.29523225586135   -1.29564450851727   -1.29607595260610
 -1.29652746987674   -1.29699998147040   -1.29749444957254
 -1.29801187912355   -1.29855331958921   -1.29911986679173
 -1.29971266480230   -1.30033290789560   -1.30098184256691
 -1.30166076961193   -1.30237104626945   -1.30311408842666
 -1.30389137288657   -1.30470443969674   -1.30555489453825
 -1.30644441117319   -1.30737473394893   -1.30834768035633
 -1.30936514363931   -1.31042909545173   -1.31154158855764
 -1.31270475956972   -1.31392083172020   -1.31519211765762
 -1.31652102226182   -1.31791004546853   -1.31936178509399
 -1.32087893964848   -1.32246431112669   -1.32412080776129
 -1.32585144672463   -1.32765935676173   -1.32954778073633
 -1.33152007806960   -1.33357972704936   -1.33573032698567
 -1.33797560018619   -1.34031939372297   -1.34276568095930
 -1.34531856280353   -1.34798226865357   -1.35076115699373
 -1.35365971560252   -1.35668256132768   -1.35983443938180
 -1.36312022210950   -1.36654490717443   -1.37011361511201
 -1.37383158619164   -1.37770417652991   -1.38173685339495
 -1.38593518964045   -1.39030485720715   -1.39485161962938
 -1.39958132348456   -1.40449988872458   -1.40961329783049
 -1.41492758373447   -1.42044881645792   -1.42618308841972
 -1.43213649837590   -1.43831513396084   -1.44472505281021
 -1.45137226225851   -1.45826269761800   -1.46540219906252
 -1.47279648715793   -1.48045113710165   -1.48837155175641
 -1.49656293358837   -1.50503025564595   -1.51377823174451
 -1.52281128605111   -1.53213352229435   -1.54174869285482
 -1.55166016802224   -1.56187090573460
 -1.26577529096877   -1.26577703102177   -1.26577885307674
 -1.26578076099792   -1.26578275883162   -1.26578485081478
 -1.26578704138402   -1.26578933518495   -1.26579173708210
 -1.26579425216919   -1.26579688577991   -1.26579964349928
 -1.26580253117542   -1.26580555493199   -1.26580872118116
 -1.26581203663716   -1.26581550833056   -1.26581914362314
 -1.26582295022346   -1.26582693620326   -1.26583111001450
 -1.26583548050726   -1.26584005694854   -1.26584484904183
 -1.26584986694771   -1.26585512130533   -1.26586062325495
 -1.26586638446152   -1.26587241713942   -1.26587873407824
 -1.26588534866994   -1.26589227493713   -1.26589952756277
 -1.26590712192126   -1.26591507411093   -1.26592340098814
 -1.26593212020292   -1.26594125023631   -1.26595081043943
 -1.26596082107441   -1.26597130335724   -1.26598227950260
 -1.26599377277084   -1.26600580751710   -1.26601840924280
 -1.26603160464951   -1.26604542169533   -1.26605988965394
 -1.26607503917639   -1.26609090235582   -1.26610751279519
 -1.26612490567814   -1.26614311784323   -1.26616218786160
 -1.26618215611832   -1.26620306489744   -1.26622495847114
 -1.26624788319293   -1.26627188759527   -1.26629702249169
 -1.26632334108375   -1.26635089907287   -1.26637975477746
 -1.26640996925548   -1.26644160643267   -1.26647473323679
 -1.26650941973802   -1.26654573929597   -1.26658376871345
 -1.26662358839738   -1.26666528252713   -1.26670893923073
 -1.26675465076912   -1.26680251372898   -1.26685262922444
 -1.26690510310810   -1.26696004619174   -1.26701757447719
 -1.26707780939787   -1.26714087807129   -1.26720691356327
 -1.26727605516410   -1.26734844867747   -1.26742424672245
 -1.26750360904933   -1.26758670286981   -1.26767370320211
 -1.26776479323180   -1.26786016468895   -1.26796001824225
 -1.26806456391098   -1.26817402149535   -1.26828862102635
 -1.26840860323550   -1.26853422004573   -1.26866573508403
 -1.26880342421685   -1.26894757610918   -1.26909849280831
 -1.26925649035325   -1.26942189941075   -1.26959506593920
 -1.26977635188127   -1.26996613588658   -1.27016481406548
 -1.27037280077518   -1.27059052943938   -1.27081845340273
 -1.27105704682137   -1.27130680559081   -1.27156824831252
 -1.27184191730060   -1.27212837962988   -1.27242822822674
 -1.27274208300428   -1.27307059204302   -1.27341443281861
 -1.27377431347809   -1.27415097416589   -1.27454518840114
 -1.27495776450752   -1.27538954709716   -1.27584141860966
 -1.27631430090768   -1.27680915693018   -1.27732699240444
 -1.27786885761783   -1.27843584925033   -1.27902911226847
 -1.27964984188140   -1.28029928555951   -1.28097874511586
 -1.28168957885051   -1.28243320375744   -1.28321109779376
 -1.28402480221020   -1.28487592394184   -1.28576613805750
 -1.28669719026581   -1.28767089947544   -1.28868916040645
 -1.28975394624930   -1.29086731136694   -1.29203139403530
 -1.29324841921621   -1.29452070135611   -1.29585064720306
 -1.29724075863329   -1.29869363547768   -1.30021197833726
 -1.30179859137534   -1.30345638507288   -1.30518837893179
 -1.30699770410949   -1.30888760596638   -1.31086144650578
 -1.31292270668428   -1.31507498856809   -1.31732201730910
 -1.31966764291197   -1.32211584176105   -1.32467071787379
 -1.32733650384463   -1.33011756144052   -1.33301838180717
 -1.33604358524179   -1.33919792048589   -1.34248626348893
 -1.34591361559107   -1.34948510107085   -1.35320596400140
 -1.35708156435678   -1.36111737330830   -1.36531896764945
 -1.36969202328707   -1.37424230773624   -1.37897567155674
 -1.38389803866995   -1.38901539549739   -1.39433377886502
 -1.39985926262179   -1.40559794292669   -1.41155592216526
 -1.41773929146578   -1.42415411179524   -1.43080639362800
 -1.43770207519385   -1.44484699932919   -1.45224688897295
 -1.45990732136988   -1.46783370106667   -1.47603123181094
 -1.48450488749003   -1.49325938227477   -1.50229914016303
 -1.51162826414840   -1.52125050527001   -1.53116923183023
 -1.54138739909618   -1.55190751982851
 -1.24504980132479   -1.24505162487721   -1.24505353436640
 -1.24505553384200   -1.24505762754445   -1.24505981991399
 -1.24506211560006   -1.24506451947120   -1.24506703662529
 -1.24506967240042   -1.24507243238620   -1.24507532243555
 -1.24507834867718   -1.24508151752850   -1.24508483570928
 -1.24508831025587   -1.24509194853608   -1.24509575826483
 -1.24509974752047   -1.24510392476191   -1.24510829884653
 -1.24511287904891   -1.24511767508055   -1.24512269711035
 -1.24512795578621   -1.24513346225756   -1.24513922819892
 -1.24514526583472   -1.24515158796506   -1.24515820799289
 -1.24516513995236   -1.24517239853850   -1.24517999913832
 -1.24518795786341   -1.24519629158398   -1.24520501796455
 -1.24521415550135   -1.24522372356140   -1.24523374242350
 -1.24524423332107   -1.24525521848703   -1.24526672120087
 -1.24527876583772   -1.24529137791998   -1.24530458417115
 -1.24531841257231   -1.24533289242119   -1.24534805439404
 -1.24536393061039   -1.24538055470078   -1.24539796187778
 -1.24541618901022   -1.24543527470095   -1.24545525936821
 -1.24547618533082   -1.24549809689733   -1.24552104045934
 -1.24554506458920   -1.24557022014220   -1.24559656036361
 -1.24562414100063   -1.24565302041960   -1.24568325972865
 -1.24571492290605   -1.24574807693456   -1.24578279194194
 -1.24581914134809   -1.24585720201893   -1.24589705442744
 -1.24593878282219   -1.24598247540361   -1.24602822450846
 -1.24607612680279   -1.24612628348381   -1.24617880049111
 -1.24623378872751   -1.24629136429018   -1.24635164871230
 -1.24641476921586   -1.24648085897598   -1.24655005739744
 -1.24662251040369   -1.24669837073923   -1.24677779828561
 -1.24686096039189   -1.24694803222011   -1.24703919710635
 -1.24713464693819   -1.24723458254920   -1.24733921413120
 -1.24744876166499   -1.24756345537051   -1.24768353617709
 -1.24780925621459   -1.24794087932657   -1.24807868160611
 -1.24822295195531   -1.24837399266960   -1.24853212004755
 -1.24869766502755   -1.24887097385212   -1.24905240876123
 -1.24924234871548   -1.24944119015054   -1.24964934776391
 -1.24986725533521   -1.25009536658140   -1.25033415604794
 -1.25058412003752   -1.25084577757743   -1.25111967142701
 -1.25140636912663   -1.25170646408941   -1.25202057673732
 -1.25234935568280   -1.25269347895755   -1.25305365528975
 -1.25343062543119   -1.25382516353566   -1.25423807859004
 -1.25467021589932   -1.25512245862691   -1.25559572939153
 -1.25609099192179   -1.25660925276957   -1.25715156308325
 -1.25771902044170   -1.25831277074976   -1.25893401019587
 -1.25958398727231   -1.26026400485831   -1.26097542236610
 -1.26171965794957   -1.26249819077533   -1.26331256335499
 -1.26416438393783   -1.26505532896212   -1.26598714556310
 -1.26696165413528   -1.26798075094581   -1.26904641079547
 -1.27016068972291   -1.27132572774722   -1.27254375164289
 -1.27381707774065   -1.27514811474653   -1.27653936657049
 -1.27799343515492   -1.27951302329209   -1.28110093741820
 -1.28276009037058   -1.28449350409275   -1.28630431227060
 -1.28819576288128   -1.29017122063456   -1.29223416928419
 -1.29438821378526   -1.29663708227085   -1.29898462781949
 -1.30143482998211   -1.30399179603515   -1.30665976192358
 -1.30944309285535   -1.31234628350575   -1.31537395778790
 -1.31853086814255   -1.32182189429804   -1.32525204144863
 -1.32882643779684   -1.33255033140341   -1.33642908628639
 -1.34046817770913   -1.34467318659562   -1.34904979301086
 -1.35360376864359   -1.35834096822902   -1.36326731985058
 -1.36838881406156   -1.37371149177084   -1.37924143084102
 -1.38498473135317   -1.39094749949912   -1.39713583007136
 -1.40355578753082   -1.41021338564515   -1.41711456570453
 -1.42426517333851   -1.43167093397574   -1.43933742700934
 -1.44727005875343   -1.45547403430115   -1.46395432842140
 -1.47271565565974   -1.48176243983867   -1.49109878318310
 -1.50072843532759   -1.51065476249264   -1.52088071714664
 -1.53140880849773   -1.54224107418435
 -1.22428948462347   -1.22429139575584   -1.22429339695206
 -1.22429549245620   -1.22429768671234   -1.22429998437393
 -1.22430239031367   -1.22430490963385   -1.22430754767716
 -1.22431031003799   -1.22431320257432   -1.22431623142012
 -1.22431940299834   -1.22432272403452   -1.22432620157106
 -1.22432984298212   -1.22433365598926   -1.22433764867778
 -1.22434182951387   -1.22434620736251   -1.22435079150630
 -1.22435559166507   -1.22436061801648   -1.22436588121759
 -1.22437139242741   -1.22437716333055   -1.22438320616190
 -1.22438953373262   -1.22439615945718   -1.22440309738181
 -1.22441036221416   -1.22441796935452   -1.22442593492832
 -1.22443427582029   -1.22444300971015   -1.22445215511005
 -1.22446173140369   -1.22447175888729   -1.22448225881255
 -1.22449325343154   -1.22450476604376   -1.22451682104534
 -1.22452944398062   -1.22454266159610   -1.22455650189694
 -1.22457099420608   -1.22458616922618   -1.22460205910437
 -1.22461869750018   -1.22463611965645   -1.22465436247374
 -1.22467346458812   -1.22469346645260   -1.22471441042243
 -1.22473634084427   -1.22475930414966   -1.22478334895272
 -1.22480852615253   -1.22483488904014   -1.22486249341075
 -1.22489139768090   -1.22492166301131   -1.22495335343531
 -1.22498653599328   -1.22502128087333   -1.22505766155854
 -1.22509575498095   -1.22513564168280   -1.22517740598514
 -1.22522113616430   -1.22526692463647   -1.22531486815088
 -1.22536506799183   -1.22541763019003   -1.22547266574375
 -1.22553029085003   -1.22559062714662   -1.22565380196497
 -1.22571994859478   -1.22578920656076   -1.22586172191192
 -1.22593764752417   -1.22601714341659   -1.22610037708225
 -1.22618752383385   -1.22627876716521   -1.22637429912899
 -1.22647432073153   -1.22657904234546   -1.22668868414083
 -1.22680347653563   -1.22692366066640   -1.22704948887993
 -1.22718122524672   -1.22731914609731   -1.22746354058233
 -1.22761471125720   -1.22777297469254   -1.22793866211137
 -1.22811212005401   -1.22829371107195   -1.22848381445169
 -1.22868282696983   -1.22889116368047   -1.22910925873626
 -1.22933756624425   -1.22957656115797   -1.22982674020679
 -1.23008862286424   -1.23036275235626   -1.23064969671109
 -1.23095004985195   -1.23126443273408   -1.23159349452738
 -1.23193791384624   -1.23229840002788   -1.23267569446059
 -1.23307057196330   -1.23348384221787   -1.23391635125541
 -1.23436898299789   -1.23484266085637   -1.23533834938699
 -1.23585705600582   -1.23639983276357   -1.23696777818117
 -1.23756203914679   -1.23818381287518   -1.23883434892957
 -1.23951495130656   -1.24022698058394   -1.24097185613123
 -1.24175105838261   -1.24256613117114   -1.24341868412344
 -1.24431039511297   -1.24524301277018   -1.24621835904679
 -1.24723833183135   -1.24830490761239   -1.24942014418481
 -1.25058618339462   -1.25180525391614   -1.25307967405498
 -1.25441185456933   -1.25580430150068   -1.25725961900450
 -1.25878051216972   -1.26036978981482   -1.26203036724692
 -1.26376526896868   -1.26557763131617   -1.26747070500936
 -1.26944785759479   -1.27151257575817   -1.27366846748266
 -1.27591926402625   -1.27826882168953   -1.28072112334275
 -1.28328027967849   -1.28595053015402   -1.28873624358432
 -1.29164191834472   -1.29467218213888   -1.29783179128553
